,year_film,year_ceremony,ceremony,category,name,film,winner,race
1324,1992.0,1993.0,65.0,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,False,White
1325,1994.0,1995.0,67.0,ACTRESS IN A LEADING ROLE,Winona Ryder,Little Women,False,White
1326,1993.0,1994.0,66.0,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,False,White
1327,1995.0,1996.0,68.0,ACTRESS IN A LEADING ROLE,Elisabeth Shue,Leaving Las Vegas,False,White
1328,1995.0,1996.0,68.0,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,False,White
1329,1996.0,1997.0,69.0,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,False,White
1330,1998.0,1999.0,71.0,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,False,White
1331,1996.0,1997.0,69.0,ACTRESS IN A LEADING ROLE,Frances McDormand,Fargo,True,White
1332,2017.0,2018.0,90.0,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True,White
1333,1988.0,1989.0,61.0,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,False,White
1334,2000.0,2001.0,73.0,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,False,White
1335,2005.0,2006.0,78.0,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,False,White
1336,1996.0,1997.0,69.0,ACTRESS IN A LEADING ROLE,Kristin Scott Thomas,The English Patient,False,White
1337,1996.0,1997.0,69.0,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False,White
1338,1998.0,1999.0,71.0,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False,White
1339,1997.0,1998.0,70.0,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False,White
1340,2010.0,2011.0,83.0,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,False,White
1341,1997.0,1998.0,70.0,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,False,White
1342,2001.0,2002.0,74.0,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False,White
1343,2005.0,2006.0,78.0,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,False,White
1344,2006.0,2007.0,79.0,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False,White
1345,2013.0,2014.0,86.0,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,False,White
1346,1998.0,1999.0,71.0,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,True,White
1347,2000.0,2001.0,73.0,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,False,White
1348,1997.0,1998.0,70.0,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,True,White
1349,2012.0,2013.0,85.0,ACTRESS IN A SUPPORTING ROLE,Helen Hunt,The Sessions,False,White
1350,1997.0,1998.0,70.0,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,False,White
1351,2004.0,2005.0,77.0,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False,White
1352,2006.0,2007.0,79.0,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,False,White
1353,2008.0,2009.0,81.0,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,True,White
1354,1995.0,1996.0,68.0,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Sense and Sensibility,False,White
1355,2001.0,2002.0,74.0,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,False,White
1356,2015.0,2016.0,88.0,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,False,White
1357,1998.0,1999.0,71.0,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False,White
1358,2007.0,2008.0,80.0,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,False,White
1359,2013.0,2014.0,86.0,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,True,White
1360,2015.0,2016.0,88.0,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,False,White
1361,2004.0,2005.0,77.0,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,True,White
1362,2006.0,2007.0,79.0,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,False,White
1363,2007.0,2008.0,80.0,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,False,White
1364,1998.0,1999.0,71.0,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,False,White
1365,1998.0,1999.0,71.0,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,True,White
1366,1999.0,2000.0,72.0,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,False,White
1367,2004.0,2005.0,77.0,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False,White
1368,2010.0,2011.0,83.0,ACTRESS IN A LEADING ROLE,Annette Bening,The Kids Are All Right,False,White
1369,1990.0,1991.0,63.0,ACTRESS IN A SUPPORTING ROLE,Annette Bening,The Grifters,False,White
1370,1999.0,2000.0,72.0,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,False,White
1371,2011.0,2012.0,84.0,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,False,White
1372,1999.0,2000.0,72.0,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,False,White
1373,2002.0,2003.0,75.0,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False,White
1374,2014.0,2015.0,87.0,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,True,White
1375,1997.0,1998.0,70.0,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,False,White
1376,2002.0,2003.0,75.0,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False,White
1377,1999.0,2000.0,72.0,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,True,White
1378,2004.0,2005.0,77.0,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,True,White
1379,2000.0,2001.0,73.0,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,False,White
1380,1995.0,1996.0,68.0,ACTRESS IN A SUPPORTING ROLE,Joan Allen,Nixon,False,White
1381,1996.0,1997.0,69.0,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,False,White
1382,2000.0,2001.0,73.0,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,False,White
1383,1996.0,1997.0,69.0,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,The English Patient,True,White
1384,2000.0,2001.0,73.0,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,False,White
1385,2007.0,2008.0,80.0,ACTRESS IN A LEADING ROLE,Laura Linney,The Savages,False,White
1386,2004.0,2005.0,77.0,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,False,White
1387,2001.0,2002.0,74.0,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True,Multiracial
1388,2001.0,2002.0,74.0,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False,White
1389,2002.0,2003.0,75.0,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True,White
1390,2010.0,2011.0,83.0,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,False,White
1391,2016.0,2017.0,89.0,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,False,White
1392,2001.0,2002.0,74.0,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False,White
1393,2002.0,2003.0,75.0,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False,White
1394,2019.0,2020.0,92.0,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,True,White
1395,2003.0,2004.0,76.0,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True,White
1396,2002.0,2003.0,75.0,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False,Hispanic
1397,2002.0,2003.0,75.0,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False,White
1398,2003.0,2004.0,76.0,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False,Multiracial
1399,2003.0,2004.0,76.0,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False,White
1400,1999.0,2000.0,72.0,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,False,White
1401,2003.0,2004.0,76.0,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True,White
1402,2005.0,2006.0,78.0,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False,White
1403,2019.0,2020.0,92.0,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,False,White
1404,2003.0,2004.0,76.0,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False,White
1405,2012.0,2013.0,85.0,ACTRESS IN A LEADING ROLE,Naomi Watts,The Impossible,False,White
1406,2004.0,2005.0,77.0,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False,Multiracial
1407,2004.0,2005.0,77.0,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False,White
1408,2005.0,2006.0,78.0,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False,White
1409,2005.0,2006.0,78.0,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False,White
1410,2014.0,2015.0,87.0,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,False,White
1411,2005.0,2006.0,78.0,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True,White
1412,2014.0,2015.0,87.0,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False,White
1413,2006.0,2007.0,79.0,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,False,Hispanic
1414,2008.0,2009.0,81.0,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True,Hispanic
1415,2009.0,2010.0,82.0,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False,Hispanic
1416,2006.0,2007.0,79.0,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,True,White
1417,2009.0,2010.0,82.0,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,False,White
1418,1994.0,1995.0,67.0,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,The Madness of King George,False,White
1419,2001.0,2002.0,74.0,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False,White
1420,2007.0,2008.0,80.0,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,True,White
1421,2014.0,2015.0,87.0,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",False,White
1422,2007.0,2008.0,80.0,ACTRESS IN A LEADING ROLE,Ellen Page,Juno,False,White
1423,2008.0,2009.0,81.0,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False,White
1424,2012.0,2013.0,85.0,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,True,White
1425,2008.0,2009.0,81.0,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False,White
1426,1999.0,2000.0,72.0,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",True,White
1427,2008.0,2009.0,81.0,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False,White
1428,2010.0,2011.0,83.0,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,True,White
1429,2009.0,2010.0,82.0,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,True,White
1430,2013.0,2014.0,86.0,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,False,White
1431,2009.0,2010.0,82.0,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,False,White
1432,2009.0,2010.0,82.0,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False,Black
1433,2010.0,2011.0,83.0,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,False,White
1434,2012.0,2013.0,85.0,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Silver Linings Playbook,True,White
1435,2015.0,2016.0,88.0,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,False,White
1436,2013.0,2014.0,86.0,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,False,White
1437,2010.0,2011.0,83.0,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,True,White
1438,2016.0,2017.0,89.0,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,False,White
1439,2004.0,2005.0,77.0,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,False,White
1440,2010.0,2011.0,83.0,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False,Black
1441,2011.0,2012.0,84.0,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,False,Black
1442,2005.0,2006.0,78.0,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,False,Black
1443,2016.0,2017.0,89.0,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False,Black
1444,2011.0,2012.0,84.0,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,False,Black
1445,2008.0,2009.0,81.0,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False,Black
1446,2016.0,2017.0,89.0,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True,Black
1447,2011.0,2012.0,84.0,ACTRESS IN A LEADING ROLE,Rooney Mara,The Girl with the Dragon Tattoo,False,White
1448,2015.0,2016.0,88.0,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,False,White
1449,2012.0,2013.0,85.0,ACTRESS IN A LEADING ROLE,Jessica Chastain,Zero Dark Thirty,False,White
1450,2011.0,2012.0,84.0,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,False,White
1451,2012.0,2013.0,85.0,ACTRESS IN A LEADING ROLE,Emmanuelle Riva,Amour,False,White
1452,2012.0,2013.0,85.0,ACTRESS IN A LEADING ROLE,Quvenzhané Wallis,Beasts of the Southern Wild,False,White
1453,2013.0,2014.0,86.0,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,False,White
1454,2005.0,2006.0,78.0,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False,White
1455,2008.0,2009.0,81.0,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False,White
1456,2010.0,2011.0,83.0,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,False,White
1457,2012.0,2013.0,85.0,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,False,White
1458,2018.0,2019.0,91.0,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False,White
1459,2014.0,2015.0,87.0,ACTRESS IN A LEADING ROLE,Felicity Jones,The Theory of Everything,False,White
1460,2014.0,2015.0,87.0,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,False,White
1461,2015.0,2016.0,88.0,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True,White
1462,2015.0,2016.0,88.0,ACTRESS IN A LEADING ROLE,Charlotte Rampling,45 Years,False,White
1463,2015.0,2016.0,88.0,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,False,White
1464,2017.0,2018.0,90.0,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False,White
1465,2019.0,2020.0,92.0,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,False,White
1466,2007.0,2008.0,80.0,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,False,White
1467,2016.0,2017.0,89.0,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,False,White
1468,2016.0,2017.0,89.0,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,False,Middle Eastern
1469,2016.0,2017.0,89.0,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,True,White
1470,2014.0,2015.0,87.0,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),False,White
1471,2018.0,2019.0,91.0,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,False,White
1472,2017.0,2018.0,90.0,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,False,White
1473,2013.0,2014.0,86.0,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,False,White
1474,2017.0,2018.0,90.0,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",False,White
1475,2019.0,2020.0,92.0,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,False,White
1476,2018.0,2019.0,91.0,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,False,Hispanic
1477,2018.0,2019.0,91.0,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,True,White
1478,2018.0,2019.0,91.0,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,False,White
1479,2018.0,2019.0,91.0,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,False,White
1480,2011.0,2012.0,84.0,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,False,White
1481,2019.0,2020.0,92.0,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,False,White
1482,2019.0,2020.0,92.0,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,False,White
1483,2019.0,2020.0,92.0,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,False,White
1484,1936.0,1937.0,9.0,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,False,White
1485,1938.0,1939.0,11.0,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,False,White
1486,1936.0,1937.0,9.0,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,False,White
1487,1937.0,1938.0,10.0,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,True,White
1488,1936.0,1937.0,9.0,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,False,White
1489,1936.0,1937.0,9.0,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,False,White
1490,1939.0,1940.0,12.0,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Love Affair,False,White
1491,1936.0,1937.0,9.0,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,True,White
1492,1946.0,1947.0,19.0,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anna and the King of Siam,False,White
1493,1937.0,1938.0,10.0,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,False,White
1494,1937.0,1938.0,10.0,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,False,White
1495,1937.0,1938.0,10.0,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,False,White
1496,1948.0,1949.0,21.0,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Key Largo,True,White
1497,1954.0,1955.0,27.0,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,The High and the Mighty,False,White
1498,1937.0,1938.0,10.0,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,False,White
1499,1942.0,1943.0,15.0,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,False,White
1500,1938.0,1939.0,11.0,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,False,White
1501,1938.0,1939.0,11.0,ACTRESS IN A SUPPORTING ROLE,Spring Byington,You Can't Take It with You,False,White
1502,1938.0,1939.0,11.0,ACTRESS IN A SUPPORTING ROLE,Miliza Korjus,The Great Waltz,False,White
1503,1939.0,1940.0,12.0,ACTRESS IN A SUPPORTING ROLE,Geraldine Fitzgerald,Wuthering Heights,False,White
1504,1939.0,1940.0,12.0,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,Gone with the Wind,True,Black
1505,1939.0,1940.0,12.0,ACTRESS IN A SUPPORTING ROLE,Edna May Oliver,Drums along the Mohawk,False,White
1506,1940.0,1941.0,13.0,ACTRESS IN A SUPPORTING ROLE,Judith Anderson,Rebecca,False,White
1507,1940.0,1941.0,13.0,ACTRESS IN A SUPPORTING ROLE,Jane Darwell,The Grapes of Wrath,True,White
1508,1940.0,1941.0,13.0,ACTRESS IN A SUPPORTING ROLE,Ruth Hussey,The Philadelphia Story,False,White
1509,1940.0,1941.0,13.0,ACTRESS IN A SUPPORTING ROLE,Barbara O'Neil,"All This, and Heaven Too",False,White
1510,1940.0,1941.0,13.0,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Primrose Path,False,White
1511,1953.0,1954.0,26.0,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Torch Song,False,White
1512,1941.0,1942.0,14.0,ACTRESS IN A SUPPORTING ROLE,Sara Allgood,How Green Was My Valley,False,White
1513,1941.0,1942.0,14.0,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,True,White
1514,1941.0,1942.0,14.0,ACTRESS IN A SUPPORTING ROLE,Patricia Collinge,The Little Foxes,False,White
1515,1941.0,1942.0,14.0,ACTRESS IN A SUPPORTING ROLE,Margaret Wycherly,Sergeant York,False,White
1516,1942.0,1943.0,15.0,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",False,White
1517,1943.0,1944.0,16.0,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,The Song of Bernadette,False,White
1518,1964.0,1965.0,37.0,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,My Fair Lady,False,White
1519,1942.0,1943.0,15.0,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,False,White
1520,1944.0,1945.0,17.0,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Mrs. Parkington,False,White
1521,1948.0,1949.0,21.0,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Johnny Belinda,False,White
1522,1964.0,1965.0,37.0,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,"Hush...Hush, Sweet Charlotte",False,White
1523,1942.0,1943.0,15.0,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,False,White
1524,1943.0,1944.0,16.0,ACTRESS IN A SUPPORTING ROLE,Paulette Goddard,So Proudly We Hail!,False,White
1525,1943.0,1944.0,16.0,ACTRESS IN A SUPPORTING ROLE,Katina Paxinou,For Whom the Bell Tolls,True,White
1526,1943.0,1944.0,16.0,ACTRESS IN A SUPPORTING ROLE,Anne Revere,The Song of Bernadette,False,White
1527,1945.0,1946.0,18.0,ACTRESS IN A SUPPORTING ROLE,Anne Revere,National Velvet,True,White
1528,1947.0,1948.0,20.0,ACTRESS IN A SUPPORTING ROLE,Anne Revere,Gentleman's Agreement,False,White
1529,1943.0,1944.0,16.0,ACTRESS IN A SUPPORTING ROLE,Lucile Watson,Watch on the Rhine,False,White
1530,1944.0,1945.0,17.0,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,None but the Lonely Heart,True,White
1531,1946.0,1947.0,19.0,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Spiral Staircase,False,White
1532,1947.0,1948.0,20.0,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Paradine Case,False,White
1533,1949.0,1950.0,22.0,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,Pinky,False,White
1534,1944.0,1945.0,17.0,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,Gaslight,False,White
1535,1945.0,1946.0,18.0,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Picture of Dorian Gray,False,White
1536,1962.0,1963.0,35.0,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Manchurian Candidate,False,White
1537,1944.0,1945.0,17.0,ACTRESS IN A SUPPORTING ROLE,Aline MacMahon,Dragon Seed,False,White
1538,1945.0,1946.0,18.0,ACTRESS IN A SUPPORTING ROLE,Eve Arden,Mildred Pierce,False,White
1539,1945.0,1946.0,18.0,ACTRESS IN A SUPPORTING ROLE,Ann Blyth,Mildred Pierce,False,White
1540,1945.0,1946.0,18.0,ACTRESS IN A SUPPORTING ROLE,Joan Lorring,The Corn Is Green,False,White
1541,1946.0,1947.0,19.0,ACTRESS IN A SUPPORTING ROLE,Lillian Gish,Duel in the Sun,False,White
1542,1946.0,1947.0,19.0,ACTRESS IN A SUPPORTING ROLE,Flora Robson,Saratoga Trunk,False,White
1543,1947.0,1948.0,20.0,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,Crossfire,False,White
1544,1952.0,1953.0,25.0,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,The Bad and the Beautiful,True,White
1545,1947.0,1948.0,20.0,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Gentleman's Agreement,True,White
1546,1949.0,1950.0,22.0,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Come to the Stable,False,White
1547,1950.0,1951.0,23.0,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,All about Eve,False,White
1548,1947.0,1948.0,20.0,ACTRESS IN A SUPPORTING ROLE,Marjorie Main,The Egg and I,False,White
1549,1948.0,1949.0,21.0,ACTRESS IN A SUPPORTING ROLE,Barbara Bel Geddes,I Remember Mama,False,White
1550,1948.0,1949.0,21.0,ACTRESS IN A SUPPORTING ROLE,Ellen Corby,I Remember Mama,False,White
1551,1949.0,1950.0,22.0,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Come to the Stable,False,White
1552,1957.0,1958.0,30.0,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Witness for the Prosecution,False,White
1553,1949.0,1950.0,22.0,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,All the King's Men,True,White
1554,1956.0,1957.0,29.0,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,Giant,False,White
1555,1949.0,1950.0,22.0,ACTRESS IN A SUPPORTING ROLE,Ethel Waters,Pinky,False,Black
1556,1950.0,1951.0,23.0,ACTRESS IN A SUPPORTING ROLE,Hope Emerson,Caged,False,White
1557,1950.0,1951.0,23.0,ACTRESS IN A SUPPORTING ROLE,Josephine Hull,Harvey,True,White
1558,1950.0,1951.0,23.0,ACTRESS IN A SUPPORTING ROLE,Nancy Olson,Sunset Blvd.,False,White
1559,1950.0,1951.0,23.0,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,All about Eve,False,White
1560,1951.0,1952.0,24.0,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,The Mating Season,False,White
