year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Carol,False,white,white
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Rooney Mara,Carol,False,white,white
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Alicia Vikander,The Danish Girl,False,white,white
2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Saoirse Ronan,Brooklyn,False,white,white
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,The Revenant,True,white,white
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,Concussion,False,unknown,unknown
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Michael Fassbender,Steve Jobs,False,white,white
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Danish Girl,False,white,white
2015,2016,73,Best Performance by an Actor in a Motion Picture - Drama,Bryan Cranston,Trumbo,False,white,white
2015,2016,73,Best Director - Motion Picture,Alejandro González Iñárritu,The Revenant,True,unknown,unknown
2015,2016,73,Best Director - Motion Picture,Ridley Scott,The Martian,False,unknown,unknown
2015,2016,73,Best Director - Motion Picture,Todd Haynes,Carol,False,unknown,unknown
2015,2016,73,Best Director - Motion Picture,George Miller,Mad Max: Fury Road,False,white,white
2015,2016,73,Best Director - Motion Picture,Tom McCarthy,Spotlight,False,white,white
2015,2016,73,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Maura Tierney,The Affair,True,unknown,unknown
2015,2016,73,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Regina King,American Crime,False,unknown,unknown
2015,2016,73,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Joanne Froggatt,Downton Abbey,False,unknown,unknown
2015,2016,73,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Uzo Aduba,Orange is the New Black,False,unknown,unknown
2015,2016,73,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Judith Light,Transparent,False,unknown,unknown
2015,2016,73,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Christian Slater,Mr. Robot,True,unknown,unknown
2015,2016,73,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Tobias Menzies,Outlander,False,unknown,unknown
2015,2016,73,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alan Cumming,,False,unknown,unknown
2015,2016,73,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Damian Lewis,Wolf Hall,False,unknown,unknown
2015,2016,73,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ben Mendelsohn,Bloodline,False,unknown,unknown
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Isabelle Huppert,Elle,True,white,white
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Amy Adams,Arrival,False,unknown,unknown
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Miss Sloane,False,unknown,unknown
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Ruth Negga,Loving,False,black,black
2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Natalie Portman,Jackie,False,white,white
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Casey Affleck,Manchester by the Sea,True,white,white
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Joel Edgerton,Loving,False,unknown,unknown
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Andrew Garfield,Hacksaw Ridge,False,white,white
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Viggo Mortensen,Captain Fantastic,False,white,white
2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Fences,False,black,black
2016,2017,74,Best Director - Motion Picture,Damien Chazelle,La La Land,True,white,white
2016,2017,74,Best Director - Motion Picture,Barry Jenkins,Moonlight,False,black,black
2016,2017,74,Best Director - Motion Picture,Kenneth Lonergan,Manchester by the Sea,False,white,white
2016,2017,74,Best Director - Motion Picture,Tom Ford,Nocturnal Animals,False,unknown,unknown
2016,2017,74,Best Director - Motion Picture,Mel Gibson,Hacksaw Ridge,False,white,white
2016,2017,74,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Olivia Colman,The Night Manager,True,unknown,unknown
2016,2017,74,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Lena Headey,Game of Thrones,False,unknown,unknown
2016,2017,74,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chrissy Metz,This Is Us,False,unknown,unknown
2016,2017,74,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Mandy Moore,This Is Us,False,unknown,unknown
2016,2017,74,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Thandie Newton,Westworld,False,unknown,unknown
2016,2017,74,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Hugh Laurie,The Night Manager,True,unknown,unknown
2016,2017,74,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Lithgow,"Crown, The ",False,unknown,unknown
2016,2017,74,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Christian Slater,Mr. Robot,False,unknown,unknown
2016,2017,74,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Travolta,The People v. O.J. Simpson: American Crime Story,False,unknown,unknown
2016,2017,74,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sterling K. Brown,The People v. O.J. Simpson: American Crime Story,False,unknown,unknown
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Frances McDormand,"Three Billboards Outside Ebbing, Missouri",True,white,white
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,The Post,False,white,white
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Michelle Williams,All The Money In The World,False,unknown,unknown
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Molly's Game,False,unknown,unknown
2017,2018,75,Best Performance by an Actress in a Motion Picture - Drama,Sally Hawkins,The Shape of Water,False,white,white
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Gary Oldman,Darkest Hour,True,white,white
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Timothée Chalamet,Call Me By Your Name,False,white,white
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,Phantom Thread,False,white,white
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,The Post,False,unknown,unknown
2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,"Roman J. Israel, Esq.",False,black,black
2017,2018,75,Best Director - Motion Picture,Guillermo del Toro,The Shape of Water,True,hispanic,hispanic
2017,2018,75,Best Director - Motion Picture,Ridley Scott,All The Money In The World,False,unknown,unknown
2017,2018,75,Best Director - Motion Picture,Steven Spielberg,The Post,False,unknown,unknown
2017,2018,75,Best Director - Motion Picture,Martin McDonagh,"Three Billboards Outside Ebbing, Missouri",False,unknown,unknown
2017,2018,75,Best Director - Motion Picture,Christopher Nolan,Dunkirk,False,white,white
2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Laura Dern,Big Little Lies,True,unknown,unknown
2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ann Dowd,"Handmaid's Tale, The ",False,unknown,unknown
2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Chrissy Metz,This Is Us,False,unknown,unknown
2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Michelle Pfeiffer,"Wizard of Lies, The",False,unknown,unknown
2017,2018,75,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Shailene Woodley,Big Little Lies,False,unknown,unknown
2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alexander Skarsgård,Big Little Lies,True,unknown,unknown
2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Harbour,Stranger Things,False,unknown,unknown
2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alfred Molina,Feud: Bette And Joan,False,unknown,unknown
2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Christian Slater,Mr. Robot,False,unknown,unknown
2017,2018,75,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",David Thewlis,Fargo,False,unknown,unknown
2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Glenn Close,"Wife, The",True,white,white
2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Lady Gaga,"Star Is Born, A (2018)",False,white,white
2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Nicole Kidman,Destroyer,False,unknown,unknown
2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Melissa McCarthy,Can You Ever Forgive Me?,False,white,white
2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Rosamund Pike,"Private War, A",False,unknown,unknown
2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Rami Malek,Bohemian Rhapsody,True,white,white
2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Bradley Cooper,"Star Is Born, A (2018)",False,white,white
2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Willem Dafoe,At Eternity's Gate,False,white,white
2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Lucas Hedges,Boy Erased,False,unknown,unknown
2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,John David Washington,BlacKkKlansman,False,unknown,unknown
2018,2019,76,Best Director - Motion Picture,Alfonso Cuarón,Roma,True,white,white
2018,2019,76,Best Director - Motion Picture,Bradley Cooper,"Star Is Born, A (2018)",False,white,white
2018,2019,76,Best Director - Motion Picture,Peter Farrelly,Green Book,False,unknown,unknown
2018,2019,76,Best Director - Motion Picture,Spike Lee,BlacKkKlansman,False,white,white
2018,2019,76,Best Director - Motion Picture,Adam McKay,Vice,False,white,white
2018,2019,76,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Patricia Clarkson,Sharp Objects,True,unknown,unknown
2018,2019,76,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alex Borstein,"Marvelous Mrs. Maisel, The",False,unknown,unknown
2018,2019,76,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Penélope Cruz,"Assassination of Gianni Versace: American Crime Story, The",False,unknown,unknown
2018,2019,76,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Thandie Newton,Westworld,False,unknown,unknown
2018,2019,76,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Yvonne Strahovski,"Handmaid's Tale, The ",False,unknown,unknown
2018,2019,76,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ben Whishaw,"Very English Scandal, A",True,unknown,unknown
